id_produto,tipo,temperatura_ar,temperatura_processo,umidade_relativa,velocidade_rotacional,torque,desgaste_da_ferramenta,falha_maquina,falha_desgaste_ferramenta,falha_dissipacao_calor,falha_potencia,falha_tensao_excessiva,falha_aleatoria
L48486,L,298.9,310.1,90.0,1855.0,23.8,192.0,0,0,0,0,0,0
L54419,L,300.1,310.2,90.0,1553.0,42.0,177.0,0,0,0,0,0,0
M17327,M,298.9,308.8,90.0,1382.0,48.9,94.0,0,0,0,0,0,0
L49926,L,299.5,309.8,90.0,1616.0,31.1,33.0,0,0,0,0,0,0
L53295,L,300.8,310.7,90.0,1368.0,41.4,181.0,0,0,0,0,0,0
L53562,L,300.2,309.6,90.0,1695.0,29.9,106.0,0,0,0,0,0,0
M16396,M,299.6,307.8,90.0,1351.0,47.2,3.0,0,0,0,0,0,0
L47523,L,297.5,308.3,90.0,1483.0,25.9,94.0,0,0,0,0,0,0
H38287,H,300.8,309.8,90.0,1570.0,36.0,94.0,0,0,0,0,0,0
L49818,L,299.8,309.5,90.0,1483.0,39.5,128.0,0,0,0,0,0,0
L49494,L,299.3,308.8,90.0,1398.0,44.0,119.0,0,0,0,0,0,0
L52973,L,301.8,311.3,90.0,1373.0,44.2,148.0,0,0,0,0,0,0
M15119,M,298.1,308.2,90.0,1902.0,20.5,19.0,0,0,0,0,0,0
M24246,M,297.5,308.0,90.0,1572.0,16.7,17.0,0,0,0,0,0,0
L49997,L,300.1,309.4,90.0,1517.0,37.2,127.0,0,0,0,0,0,0
M21012,M,301.0,311.1,90.0,1421.0,47.3,64.0,0,0,0,0,0,0
L54138,L,300.6,311.0,90.0,1563.0,41.5,89.0,0,0,0,0,0,0
H35313,H,300.9,310.7,90.0,1370.0,48.4,176.0,0,0,0,0,0,0
H37132,H,300.2,311.6,90.0,1483.0,47.3,139.0,0,0,0,0,0,0
L51171,L,302.3,311.3,90.0,1577.0,33.2,127.0,0,0,0,0,0,0
H35223,H,301.3,311.0,90.0,1521.588947810716,47.3,184.0,0,0,0,0,0,0
L56095,L,297.2,308.3,90.0,1403.0,54.1,94.0,0,0,0,0,0,0
M24161,M,298.2,308.9,90.0,1603.0,35.7,41.0,0,0,0,0,0,0
L49418,L,299.3,308.6,90.0,1474.0,40.6,15.0,0,0,0,0,0,0
L48906,L,298.2,307.8,90.0,1906.0,22.1,104.0,0,0,0,0,0,0
L49998,L,300.2,309.5,90.0,1356.0,51.2,0.0,0,0,0,0,0,0
M14972,M,299.8752482392333,308.6,90.0,1372.0,39.5,89.0,0,0,0,0,0,0
L49051,L,298.3,308.1,90.0,1598.0,,0.0,0,0,0,0,0,0
L48984,L,298.1,307.7,90.0,1418.0,51.1,100.0,0,0,0,0,0,0
M19774,M,303.5,312.2,90.0,1521.588947810716,35.8,26.0,0,0,0,0,0,0
L56022,L,297.5,308.9,90.0,1492.0,47.3,189.0,0,0,0,0,0,0
L56759,L,299.5,310.7,90.0,1520.0,38.7,77.0,0,0,0,0,0,0
L52120,L,299.6,312.2,90.0,1471.0,48.0,44.0,0,0,0,0,0,0
M17290,M,298.9,308.2,90.0,1335.0,57.8,148.0,0,0,0,0,0,0
L52266,L,303.7,312.9,90.0,1518.0,44.9,70.0,0,0,0,0,0,0
L51862,L,303.6,311.7,90.0,1521.588947810716,23.6,91.0,0,0,0,0,0,0
L48051,L,295.8,306.0,90.0,1518.0,42.2,164.0,0,0,0,0,0,0
M17291,M,298.9,308.2,90.0,1469.0,51.3,197.0,0,0,0,0,0,0
L56787,L,299.6,310.1,90.0,1629.0,33.2,0.0,0,0,0,0,0,0
L54951,L,300.3,311.6,90.0,1432.0,43.7,94.0,0,0,0,0,0,0
L49915,L,299.8752482392333,309.2,90.0,1412.0,32.7,147.0,0,0,0,0,0,0
M18813,M,302.3,311.4,90.0,1688.0,32.9,22.0,0,0,0,0,0,0
L47464,L,298.2,308.3,90.0,1802.0,26.3,90.0,0,0,0,0,0,0
L55454,L,298.9,310.6,90.0,1452.0,39.6,197.0,0,0,0,0,0,0
M19933,M,303.8,313.0,90.0,1454.0,46.8,168.0,0,0,0,0,0,0
L55983,L,297.4,308.7,90.0,1505.0,37.6,60.0,0,0,0,0,0,0
L53281,L,300.7,310.9,90.0,1311.0,55.3,49.0,0,0,0,0,0,0
L55334,L,299.6,310.7,90.0,1393.0,52.1,99.0,0,0,0,0,0,0
L52534,L,303.4,312.6,90.0,1442.0,49.2,118.0,0,0,0,0,0,0
M23754,M,297.4,308.7,90.0,1546.0,36.9,114.0,0,0,0,0,0,0
L56893,L,298.9,310.1,90.0,1513.0,41.1,108.0,0,0,0,0,0,0
M18097,M,300.5,309.5,90.0,1574.0,34.9,141.0,0,0,0,0,0,0
L53868,L,301.7,311.0,90.0,1488.0,40.3,21.0,0,0,0,0,0,0
L55386,L,299.3,310.9,90.0,1367.0,53.6,174.0,0,0,0,0,0,0
M21400,M,301.4,309.9485790946597,90.0,1483.0,59.5,142.0,0,0,0,0,0,0
L56316,L,297.6,308.3,90.0,1589.0,35.6,142.0,0,0,0,0,0,0
M18030,M,300.4,309.7,90.0,1685.0,33.3,161.0,0,0,0,0,0,0
L47395,L,298.3,308.6,90.0,1548.0,45.5,140.0,0,0,0,0,0,0
L52723,L,302.3,311.8,90.0,1520.0,38.4,94.0,0,0,0,0,0,0
L54318,L,300.6,310.1,90.0,1297.0,50.0,94.0,0,0,0,0,0,0
L50586,L,301.2,310.4,90.0,1470.0,38.9,113.0,0,0,0,0,0,0
M15924,M,296.8,307.9,90.0,1483.0,44.3,145.0,0,0,0,0,0,0
M19953,M,304.0,313.3,90.0,1415.0,28.9,94.0,0,0,0,0,0,0
L56719,L,299.3,310.6,90.0,1424.0,49.6,109.0,0,0,0,0,0,0
L47998,L,298.0,309.6,90.0,1512.0,35.0,94.0,0,0,0,0,0,0
L50263,L,300.1,309.3,90.0,1710.0,27.0,141.0,0,0,0,0,0,0
L53427,L,300.8,310.2,90.0,1492.0,46.3,26.0,0,0,0,0,0,0
H34770,H,303.3,312.6,90.0,1477.0,42.9,125.0,0,0,0,0,0,0
M18302,M,301.4,310.5,90.0,1501.0,43.7,201.0,0,0,0,0,0,0
L54970,L,300.1,309.8,90.0,1729.0,29.2,71.0,0,0,0,0,0,0
M23333,M,298.6,309.8,90.0,1430.0,35.5,128.0,0,0,0,0,0,0
L50128,L,299.6,309.5,90.0,1461.0,50.0,19.0,0,0,0,0,0,0
L52451,L,303.6,313.0,90.0,2232.0,15.8,17.0,0,0,0,0,0,0
L51022,L,302.5,311.2,90.0,1227.0,60.1,165.0,0,0,0,0,0,0
L57112,L,298.3,308.2,90.0,1432.0,42.7,67.0,0,0,0,0,0,0
L48971,L,298.1,307.8,90.0,1524.0,40.8,124.0,0,0,0,0,0,0
L51403,L,302.0,310.7,90.0,1530.0,36.7,94.0,0,0,0,0,0,0
L52364,L,304.0,313.1,90.0,1470.0,43.4,113.0,0,0,0,0,0,0
L53352,L,300.9,310.6,90.0,1347.0,46.9,96.0,0,0,0,0,0,0
L56447,L,298.2,308.8,90.0,1362.0,45.5,26.0,0,0,0,0,0,0
M24157,M,298.1,308.9,90.0,1479.0,50.4,105.0,0,0,0,0,0,0
L50111,L,300.7,309.7,90.0,1373.0,45.5,94.0,0,0,0,0,0,0
L49085,L,297.9,307.6,90.0,1387.0,52.1,176.0,0,0,0,0,0,0
M18827,M,302.3,311.4,90.0,1450.0,45.6,88.0,0,0,0,0,0,0
L52371,L,304.0,313.2,90.0,1504.0,40.0,128.0,0,0,0,0,0,0
M16914,M,299.6,309.4,90.0,1430.0,47.7,5.0,0,0,0,0,0,0
M15952,M,296.9,309.9485790946597,90.0,1510.0,39.2,54.0,0,0,0,0,0,0
L49592,L,299.1,308.6,90.0,1557.0,36.4,196.0,0,0,0,0,0,0
M15105,M,297.9,308.2,90.0,1420.0,49.1,168.0,0,0,0,0,0,0
L50317,L,299.6,309.9,90.0,1666.0,29.7,38.0,0,0,0,0,0,0
M15546,M,297.7,309.0,90.0,1504.0,38.2,35.0,0,0,0,0,0,0
L49071,L,297.7,307.4,90.0,1418.0,46.0,156.0,0,0,0,0,0,0
L53540,L,300.1,309.7,90.0,1441.0,42.8,46.0,0,0,0,0,0,0
L53625,L,300.7,310.3,90.0,1462.0,43.4,57.0,0,0,0,0,0,0
L56008,L,297.4,308.8,90.0,1366.0,46.3,156.0,0,0,0,0,0,0
M16922,M,299.7,309.6,90.0,1721.0,42.7,163.0,0,0,0,0,0,0
L53122,L,299.6,309.9485790946597,90.0,1450.0,43.4,80.0,0,0,0,0,0,0
L50486,L,299.6,310.5,90.0,1432.0,54.3,104.04401305817885,0,0,0,0,0,0
M21857,M,300.6,310.7,90.0,1566.0,38.2,173.0,0,0,0,0,0,0
M20585,M,299.8752482392333,311.9,90.0,1452.0,47.2,9.0,0,0,0,0,0,0
L50119,L,300.7,309.5,90.0,1525.0,40.8,199.0,0,0,0,0,0,0
L56470,L,298.2,309.0,90.0,1605.0,31.7,87.0,0,0,0,0,0,0
M21665,M,301.0,310.7,90.0,1677.0,30.0,94.0,0,0,0,0,0,0
L54230,L,300.7,309.8,90.0,1457.0,47.7,120.0,0,0,0,0,0,0
L55230,L,300.4,311.5,90.0,1676.0,29.5,168.0,0,0,0,0,0,0
L57110,L,298.3,308.3,90.0,1452.0,,63.0,0,0,0,0,0,0
M23266,M,298.3,309.8,90.0,1344.0,45.3,94.0,0,0,0,0,0,0
H31543,H,299.4,309.0,90.0,1508.0,34.5,74.0,0,0,0,0,0,0
H34320,H,303.6,312.4,90.0,1388.0,52.5,94.0,0,0,0,0,0,0
L52425,L,303.5,313.0,90.0,1447.0,42.9,104.04401305817885,0,0,0,0,0,0
L49978,L,300.1,309.4,90.0,1547.0,34.5,31.0,0,0,0,0,0,0
L55024,L,300.5,309.8,90.0,1503.0,39.1,208.0,0,0,0,0,0,0
L53779,L,301.6,310.7,90.0,1494.0,39.5,14.0,0,0,0,0,0,0
L48828,L,297.9,307.8,90.0,1395.0,44.4,104.04401305817885,0,0,0,0,0,0
M17321,M,298.9,308.6,90.0,1517.0,38.7,94.0,0,0,0,0,0,0
H30941,H,299.6,309.1,90.0,1584.0,33.3,94.0,0,0,0,0,0,0
L50120,L,299.6,309.6,90.0,1431.0,51.7,201.0,0,0,0,0,0,0
H38893,H,298.9,309.9485790946597,90.0,1432.0,39.8,143.0,0,0,0,0,0,0
H32655,H,300.9,309.5,90.0,1469.0,54.7,126.0,0,0,0,0,0,0
L50558,L,301.4,310.7,90.0,1483.0,48.0,38.0,0,0,0,0,0,0
L47398,L,298.3,308.6,90.0,1568.0,41.1,144.0,0,0,0,0,0,0
L53270,L,300.9,310.8,90.0,1491.0,29.1,14.0,0,0,0,0,0,0
H38474,H,297.2,308.3,90.0,1441.0,45.3,128.0,0,0,0,0,0,0
M19579,M,303.0,311.2,90.0,1496.0,45.5,178.0,0,0,0,0,0,0
L54863,L,300.7,311.7,90.0,1483.0,38.3,104.04401305817885,0,0,0,0,0,0
L55567,L,298.6,309.6,90.0,1677.0,30.9,94.0,0,0,0,0,0,0
L50962,L,299.6,310.8,90.0,2188.0,17.8,94.0,0,0,0,0,0,0
L49450,L,299.3,308.5,90.0,1491.0,37.1,0.0,0,0,0,0,0,0
L56276,L,297.2,308.1,90.0,1781.0,30.9,104.0,0,0,0,0,0,0
L55872,L,297.1,308.6,90.0,1583.0,,2.0,0,0,0,0,0,0
H32928,H,301.9,311.0,90.0,1430.0,44.2,104.04401305817885,0,0,0,0,0,0
L56781,L,299.2,310.3,90.0,1486.0,42.3,64.0,0,0,0,0,0,0
L54812,L,300.5,311.6,90.0,1427.0,44.7,94.0,0,0,0,0,0,0
M21849,M,300.7,309.8,90.0,1550.0,37.0,153.0,0,0,0,0,0,0
L53760,L,301.3,310.4,90.0,1360.0,53.6,194.0,0,0,0,0,0,0
H35783,H,300.5,309.9,90.0,1321.0,47.9,107.0,0,0,0,0,0,0
L55509,L,298.7,309.7,90.0,1469.0,49.6,129.0,0,0,0,0,0,0
L54269,L,300.6,310.4,90.0,1642.0,32.1,3.0,0,0,0,0,0,0
L56360,L,297.9,309.0,90.0,1702.0,33.4,13.0,0,0,0,0,0,0
L50599,L,299.6,310.6,90.0,1532.0,36.6,94.0,0,0,0,0,0,0
L56781,L,299.6,310.1,90.0,1483.0,37.3,94.0,0,0,0,0,0,0
M19751,M,299.8752482392333,312.3,90.0,1483.0,43.3,190.0,0,0,0,0,0,0
M16137,M,299.6,309.4,90.0,1441.0,44.2,76.0,0,0,0,0,0,0
M18524,M,302.3,311.7,90.0,1756.0,30.8,94.0,0,0,0,0,0,0
L51252,L,301.9,310.7,90.0,1483.0,46.4,87.0,0,0,0,0,0,0
L54019,L,301.2,311.2,90.0,1558.0,38.2,204.0,0,0,0,0,0,0
L54258,L,300.7,309.8,90.0,1357.0,45.7,199.0,0,0,0,0,0,0
M24026,M,298.0,309.3,90.0,1457.0,40.8,171.0,0,0,0,0,0,0
L54581,L,299.8,309.9485790946597,90.0,1491.0,43.4,154.0,0,0,0,0,0,0
L47395,L,298.3,309.9485790946597,90.0,1491.0,40.4,94.0,0,0,0,0,0,0
L56599,L,298.0,309.8,90.0,1552.0,34.3,117.0,0,0,0,0,0,0
M15226,M,297.6,309.8,90.0,1496.0,44.2,114.0,0,0,0,0,0,0
M24182,M,298.5,309.3,90.0,1512.0,38.1,166.0,0,0,0,0,0,0
L55843,L,297.3,309.8,90.0,1539.0,36.1,21.0,0,0,0,0,0,0
L51377,L,302.4,311.0,90.0,1573.0,36.6,193.0,0,0,0,0,0,0
M15767,M,296.9,307.9,90.0,1436.0,56.5,161.0,0,0,0,0,0,0
M24081,M,299.6,309.0,90.0,1320.0,50.0,113.0,0,0,0,0,0,0
L47773,L,299.6,309.8,90.0,1392.0,46.8,74.0,0,0,0,0,0,0
L54128,L,300.7,311.2,90.0,1457.0,51.1,199.0,0,0,0,0,0,0
L51222,L,302.0,310.9,90.0,1546.0,37.6,14.0,0,0,0,0,0,0
M14869,M,298.6,308.6,90.0,1439.0,42.4,21.0,0,0,0,0,0,0
L53423,L,299.6,310.3,90.0,1622.0,34.4,46.0,0,0,0,0,0,0
L54329,L,300.2,309.8,90.0,1477.0,39.1,2.0,0,0,0,0,0,0
L56603,L,298.1,308.6,90.0,1576.0,38.4,22.0,0,0,0,0,0,0
H38486,H,298.2,308.6,90.0,1521.0,37.2,110.0,0,0,0,0,0,0
M18097,M,300.8,309.4,90.0,1589.0,30.9,116.0,0,0,0,0,0,0
L49551,L,299.3,308.5,90.0,1375.0,53.6,111.0,0,0,0,0,0,0
L51945,L,303.7,312.0,90.0,1462.0,42.1,79.0,0,0,0,0,0,0
L55669,L,297.3,307.9,90.0,1538.0,37.8,94.0,0,0,0,0,0,0
L54757,L,300.4,311.2,90.0,1386.0,53.4,169.0,0,0,0,0,0,0
M19152,M,301.8,310.1,90.0,1483.0,24.3,169.0,0,0,0,0,0,0
L51642,L,302.5,310.4,90.0,1483.0,40.1,7.0,0,0,0,0,0,0
H34854,H,303.0,312.6,90.0,1578.0,34.2,94.0,0,0,0,0,0,0
L51749,L,302.8,310.9,90.0,1636.0,35.0,94.0,0,0,0,0,0,0
L50100,L,299.8752482392333,309.6,90.0,2153.0,17.3,222.0,1,0,0,0,0,0
L55578,L,298.5,309.7,90.0,1714.0,30.8,92.0,0,0,0,0,0,0
L47946,L,296.8,308.0,90.0,1549.0,38.3,9.0,0,0,0,0,0,0
L54296,L,301.0,310.5,90.0,1601.0,33.2,0.0,0,0,0,0,0,0
L55344,L,299.6,310.9,90.0,1483.0,31.4,135.0,0,0,0,0,0,0
M21174,M,301.1,309.9485790946597,90.0,1390.0,48.2,24.0,0,0,0,0,0,0
L56436,L,298.2,309.1,90.0,1370.0,57.8,199.0,0,0,0,0,0,0
H32504,H,300.1,309.5,90.0,1548.0,36.4,94.0,0,0,0,0,0,0
M24474,M,299.0,310.1,90.0,1485.0,41.8,94.0,0,0,0,0,0,0
M19356,M,302.5,310.4,90.0,1605.0,34.6,69.0,0,0,0,0,0,0
L55622,L,299.0,310.3,90.0,1345.0,54.0,104.0,0,0,0,0,0,0
M16370,M,298.1,309.8,90.0,1483.0,54.7,0.0,0,0,0,0,0,0
L47363,L,298.2,308.4,90.0,1685.0,32.5,105.0,0,0,0,0,0,0
L50253,L,300.1,309.1,90.0,1621.0,31.1,94.0,0,0,0,0,0,0
M18522,M,302.2,311.5,90.0,1557.0,36.4,124.0,0,0,0,0,0,0
M20176,M,303.6,309.8,90.0,1366.0,54.0,16.0,0,0,0,0,0,0
H31496,H,299.4,309.2,90.0,1485.0,42.3,212.0,0,0,0,0,0,0
L47750,L,297.7,309.7,90.0,1389.0,52.9,155.0,0,0,0,0,0,0
H34005,H,302.9,311.2,90.0,1456.0,43.1,91.0,0,0,0,0,0,0
M22607,M,300.5,311.4,90.0,1422.0,39.8,167.0,0,0,0,0,0,0
M19851,M,303.9,313.0,90.0,1492.0,47.3,11.0,0,0,0,0,0,0
L55319,L,299.5,309.8,90.0,1571.0,45.4,74.0,0,0,0,0,0,0
L55622,L,298.6,310.0,90.0,1353.0,46.0,42.0,0,0,0,0,0,0
L50232,L,300.4,309.2,90.0,1452.0,38.7,54.0,0,0,0,0,0,0
L54369,L,300.4,310.4,90.0,1601.0,33.6,48.0,0,0,0,0,0,0
M19309,M,302.4,310.1,90.0,1832.0,23.5,202.0,0,0,0,0,0,0
L48443,L,297.9,309.2,90.0,1430.0,45.5,94.0,0,0,0,0,0,0
L54958,L,300.4,311.6,90.0,1671.0,28.8,161.0,0,0,0,0,0,0
L49943,L,300.2,309.5,90.0,1384.0,51.6,44.0,0,0,0,0,0,0
L54752,L,300.3,311.1,90.0,1483.0,35.4,104.04401305817885,0,0,0,0,0,0
L49456,L,299.3,308.7,90.0,1393.0,49.9,82.0,0,0,0,0,0,0
M20753,M,301.3,309.8,90.0,1410.0,46.6,161.0,0,0,0,0,0,0
L55233,L,300.6,311.9,90.0,1515.0,40.9,56.0,0,0,0,0,0,0
L48256,L,296.8,307.7,90.0,1653.0,35.9,7.0,0,0,0,0,0,0
L54835,L,300.4,311.6,90.0,1621.0,32.5,154.0,0,0,0,0,0,0
M15155,M,298.1,308.6,90.0,1423.0,40.9,119.0,0,0,0,0,0,0
L52841,L,302.5,312.0,90.0,1654.0,32.0,3.0,0,0,0,0,0,0
H37262,H,300.2,311.6,90.0,1455.0,37.7,2.0,0,0,0,0,0,0
L49306,L,299.3,309.1,90.0,1449.0,46.5,68.0,0,0,0,0,0,0
M21704,M,301.3,311.4,90.0,1496.0,35.1,104.0,0,0,0,0,0,0
L53663,L,300.7,309.9,90.0,1337.0,57.4,155.0,0,0,0,0,0,0
M18906,M,301.9,310.9,90.0,1376.0,55.0,197.0,1,0,0,0,1,0
L53142,L,300.5,309.8,90.0,1838.0,24.3,108.0,0,0,0,0,0,0
L51566,L,302.4,310.1,90.0,1445.0,45.9,113.0,0,0,0,0,0,0
L49403,L,299.7,309.0,90.0,1413.0,48.4,153.0,0,0,0,0,0,0
M21225,M,299.9,309.7,90.0,1412.0,57.9,94.0,0,0,0,0,0,0
L48689,L,298.0,308.5,90.0,1429.0,37.7,0.0,1,0,0,1,0,0
L55647,L,299.6,309.7,90.0,1521.588947810716,37.6,62.0,0,0,0,0,0,0
L54801,L,300.5,311.6,90.0,1452.0,43.9,131.0,0,0,0,0,0,0
L50952,L,299.6,311.1,90.0,1483.0,44.8,195.0,0,0,0,0,0,0
L56149,L,297.0,307.9,90.0,1396.0,50.0,96.0,0,0,0,0,0,0
M20760,M,300.8,310.8,90.0,1480.0,41.0,157.0,0,0,0,0,0,0
L54873,L,300.6,311.6,90.0,1424.0,47.5,104.0,0,0,0,0,0,0
M17681,M,300.3,309.3,90.0,1667.0,29.7,179.0,0,0,0,0,0,0
L54666,L,300.3,311.7,90.0,1511.0,47.8,20.0,0,0,0,0,0,0
L52981,L,302.2,310.8,90.0,1668.0,29.7,168.0,0,0,0,0,0,0
M22863,M,300.9,309.8,90.0,1621.0,31.9,94.0,0,0,0,0,0,0
M16764,M,298.0,307.6,90.0,1483.0,42.6,98.0,0,0,0,0,0,0
L54249,L,299.6,310.7,90.0,1314.0,49.5,175.0,0,0,0,0,0,0
L56331,L,297.6,308.6,90.0,1553.0,30.7,94.0,0,0,0,0,0,0
L54958,L,300.4,311.6,90.0,1524.0,40.4,149.0,0,0,0,0,0,0
M20440,M,302.6,312.1,90.0,1594.0,32.2,40.0,0,0,0,0,0,0
L52131,L,303.8,312.7,90.0,1596.0,40.4,134.0,0,0,0,0,0,0
L52202,L,304.0,313.1,90.0,1447.0,46.2,90.0,0,0,0,0,0,0
L50539,L,301.3,310.6,90.0,1648.0,32.4,204.0,0,0,0,0,0,0
H35632,H,301.1,310.6,90.0,1366.0,37.6,106.0,0,0,0,0,0,0
M17355,M,299.1,308.8,90.0,1461.0,38.1,209.0,0,0,0,0,0,0
L55906,L,297.2,308.6,90.0,1562.0,41.9,84.0,0,0,0,0,0,0
L55308,L,300.1,311.4,90.0,1629.0,45.5,41.0,0,0,0,0,0,0
M18813,M,302.3,311.4,90.0,1556.0,39.5,22.0,0,0,0,0,0,0
M16241,M,298.8,310.2,90.0,1521.0,37.9,94.0,0,0,0,0,0,0
L54361,L,299.6,310.3,90.0,1431.0,40.6,30.0,0,0,0,0,0,0
M20783,M,300.3,310.2,90.0,1421.0,51.4,33.0,0,0,0,0,0,0
L47884,L,297.7,309.8,90.0,1409.0,52.8,7.0,0,0,0,0,0,0
L52576,L,302.8,312.4,90.0,1735.0,26.8,239.0,0,0,0,0,0,0
L49680,L,299.1,308.7,90.0,1605.0,35.6,223.0,0,0,0,0,0,0
M18096,M,300.8,309.4,90.0,1483.0,62.4,113.0,0,0,1,0,0,0
L53172,L,299.6,310.7,90.0,1589.0,47.2,174.0,0,0,0,0,0,0
M23303,M,299.6,309.9,90.0,1448.0,32.3,6.0,0,0,0,0,0,0
M21478,M,301.6,310.6,90.0,1309.0,36.6,75.0,0,0,0,0,0,0
L56885,L,299.0,310.2,90.0,1355.0,47.6,37.0,0,0,0,0,0,0
L49197,L,298.7,309.8,90.0,1483.0,42.5,46.0,0,0,0,0,0,0
M22402,M,300.3,311.6,90.0,1401.0,49.9,79.0,0,0,0,0,0,0
L51657,L,302.6,310.3,90.0,1351.0,57.4,14.0,1,0,1,0,0,0
M23542,M,297.2,308.2,90.0,1483.0,36.1,185.0,0,0,0,0,0,0
L51521,L,301.7,309.8,90.0,1398.0,46.5,94.0,0,0,0,0,0,0
L50923,L,302.5,311.0,90.0,1483.0,39.2,124.0,0,0,0,0,0,0
M20641,M,301.7,311.1,90.0,1348.0,36.7,115.0,0,0,0,0,0,0
L50391,L,300.3,309.2,90.0,1483.0,37.9,48.0,0,0,0,0,0,0
L51475,L,301.8,310.2,90.0,1457.0,36.7,213.0,0,0,0,0,0,0
M20955,M,300.9,309.8,90.0,1483.0,23.8,158.0,0,0,0,0,0,0
L55398,L,299.1,310.5,90.0,1578.0,33.1,150.0,0,0,0,0,0,0
L55691,L,298.4,309.3,90.0,1402.0,51.2,116.0,0,0,0,0,0,0
L47981,L,296.9,307.8,90.0,1483.0,45.8,94.0,0,0,0,0,0,0
M18462,M,301.7,310.6,90.0,1394.0,45.2,23.0,0,0,0,0,0,0
L50766,L,301.8,310.8,90.0,1620.0,33.0,139.0,0,0,0,0,0,0
L53497,L,300.9,310.3,90.0,1692.0,28.9,201.0,0,0,0,0,0,0
M23612,M,297.4,308.5,90.0,1465.0,55.9,64.0,0,0,0,0,0,0
L53963,L,301.3,310.8,90.0,1450.0,40.9,59.0,0,0,0,0,0,0
L54167,L,300.7,311.1,90.0,1424.0,40.7,163.0,0,0,0,0,0,0
M24676,M,298.5,309.2,90.0,1721.0,28.3,170.0,0,0,0,0,0,0
L54023,L,301.0,311.3,90.0,1570.0,34.3,119.0,0,0,0,0,0,0
L52046,L,303.6,312.4,90.0,1418.0,42.5,126.0,0,0,0,0,0,0
H34170,H,303.4,311.7,90.0,1911.0,21.9,53.0,0,0,0,0,0,0
L54671,L,300.4,311.8,90.0,1436.0,45.2,168.0,0,0,0,0,0,0
L53268,L,300.9,309.8,90.0,1476.0,37.7,94.0,0,0,0,0,0,0
L49202,L,298.7,308.4,90.0,1483.0,39.3,153.0,0,0,0,0,0,0
L53357,L,301.0,310.8,90.0,1400.0,43.0,8.0,0,0,0,0,0,0
H36143,H,301.4,310.4,90.0,1548.0,33.3,104.04401305817885,0,0,0,0,0,0
L49570,L,299.2,309.9485790946597,90.0,1366.0,49.1,92.0,0,0,0,0,0,0
L50936,L,302.3,311.1,90.0,1521.588947810716,44.6,156.0,0,0,0,0,0,0
L56559,L,297.5,308.5,90.0,1441.0,45.2,104.0,0,0,0,0,0,0
L56335,L,299.6,308.6,90.0,1489.0,37.4,0.0,0,0,0,0,0,0
L49255,L,299.4,309.3,90.0,1373.0,46.8,195.0,0,0,0,0,0,0
L49646,L,299.0,308.6,90.0,1331.0,62.5,126.0,0,0,0,0,0,0
L53936,L,301.8,309.8,90.0,1597.0,36.1,202.0,0,0,0,0,0,0
L53441,L,301.1,310.6,90.0,1558.0,35.3,25.0,0,0,0,0,0,0
M15712,M,296.3,307.3,90.0,1521.588947810716,26.4,10.0,0,0,0,0,0,0
L50586,L,301.2,310.4,90.0,1639.0,33.1,113.0,0,0,0,0,0,0
M20861,M,300.4,310.4,90.0,1483.0,37.4,5.0,0,0,0,0,0,0
L51974,L,303.6,312.6,90.0,1694.0,28.9,160.0,0,0,0,0,0,0
L53583,L,300.1,309.6,90.0,1536.0,37.3,156.0,0,0,0,0,0,0
L47961,L,296.8,309.9485790946597,90.0,1675.0,31.0,48.0,0,0,0,0,0,0
L48818,L,297.9,307.8,90.0,1608.0,30.7,104.0,0,0,0,0,0,0
L54157,L,299.6,311.1,80.74763975131589,1450.0,51.5,137.0,0,0,0,0,0,0
L52888,L,302.3,311.7,90.0,1483.0,53.6,48.0,0,0,0,0,0,0
L51766,L,299.6,310.6,90.0,1520.0,48.3,80.0,0,0,0,0,0,0
M17053,M,299.6,308.9,90.0,1472.0,44.9,125.0,0,0,0,0,0,0
L53588,L,299.8752482392333,309.8,90.0,1601.0,,94.0,0,0,0,0,0,0
L48993,L,298.1,309.8,90.0,1609.0,45.0,136.0,0,0,0,0,0,0
L54172,L,300.7,309.8,90.0,1322.0,49.2,174.0,0,0,0,0,0,0
L47765,L,297.6,309.9485790946597,90.0,1501.0,41.3,104.04401305817885,0,0,0,0,0,0
L49407,L,299.5,308.8,90.0,1423.0,44.1,64.0,0,0,0,0,0,0
H36468,H,300.5,311.5,90.0,1590.0,41.4,38.0,0,0,0,0,0,0
L55384,L,299.4,310.9,90.0,1751.0,27.8,9.0,0,0,0,0,0,0
L48361,L,297.3,308.4,90.0,1332.0,48.6,21.0,0,0,0,0,0,0
L49690,L,299.1,309.1,90.0,1405.0,45.8,20.0,0,0,0,0,0,0
L56405,L,298.0,309.1,90.0,1498.0,38.0,7.0,0,0,0,0,0,0
H30587,H,297.1,308.1,90.0,1662.0,30.8,195.0,0,0,0,0,0,0
M18784,M,302.3,310.9,90.0,1394.0,46.3,17.0,0,0,0,0,0,0
M19249,M,302.1,310.0,90.0,1355.0,45.1,181.0,1,0,1,0,0,0
L51884,L,303.4,311.6,90.0,1561.0,33.3,153.0,0,0,0,0,0,0
H39306,H,298.8,310.0,90.0,1568.0,37.2,104.0,0,0,0,0,0,0
M18038,M,300.2,309.1,90.0,1483.0,40.8,186.0,0,0,0,0,0,0
L50443,L,301.3,310.1,90.0,1344.0,54.8,188.0,0,0,0,0,0,0
M22706,M,300.1,311.4,90.0,1419.0,47.7,49.0,0,0,0,0,0,0
